trade_id,symbol,side,strategy_id,regime,order_type,entry_price,exit_price,qty,gross_pnl,fee_entry,fee_exit,slippage_cost,net_pnl,net_pnl_pct,r_multiple,entry_ts,exit_ts
2515232d,SOLUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,86.43,86.45,1.493709,0.029874179999994057,0.025820253774000004,0.025826228609999998,0.0,-0.02177230238400595,-0.016864514636126322,-0.01264802043918087,1777213263323,1777213268172
3823cbe2,CHIPUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,0.06981,0.0698,1850.376728,-0.018503767279992825,0.025834959876336,0.02583125912288,0.0,-0.07016998627920883,-0.05432173041111033,-0.04076569237158475,1777213559717,1777213565410
aee2efbc,ORCAUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,1.6615014,1.633,58.888077,-1.6783926378077942,0.019568524475761562,0.0192328459482,0.0,-1.7171940082317558,-1.7550572199337238,-0.9976145984033903,1777213561908,1777213824318
0f5b72ee,AXSUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,1.405,1.409,91.886679,0.36754671600000033,0.025820156799000002,0.0258936661422,0.0,0.31583289305880036,0.24464056939501808,0.18348509443955172,1777213562114,1777213732136
c0858a19,ENSOUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,0.9782934,0.972,123.618931,0.7779833803554006,0.024187116862471082,0.0240315201864,0.0,0.7297647433065295,0.6034326021212046,0.42383827581979877,1777213739834,1777214336162
8cf94113,RAYUSDT,SHORT,TF_EMA_RSI_v1,TRENDING,LIMIT,0.748,0.747,172.069499,0.17206949900000015,0.025741597050400005,0.025707183150600003,0.0,0.12062071879900015,0.09371657754010705,0.07019362127502336,1777213863268,1777213906190
4fc1ca00,CHIPUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,0.06953,0.06964,1854.116049,0.20395276538999813,0.025783337777393996,0.025824128330471995,0.0,0.15234529928213214,0.11817345030921762,0.08864500132790187,1777213979620,1777213999440
afa462d2,TRUMPUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,2.6681993,2.673,48.30311,0.23188874017700492,0.025776464857964598,0.025822842606000002,0.0,0.18028943271304032,0.139886857027513,0.10488651620980878,1777214099758,1777214131950
7ccce8ae,TRUMPUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,2.652,2.654,48.664219,-0.09732843799998929,0.025811501757600004,0.025830967445200005,0.0,-0.1489709072027893,-0.11542986425338536,-0.08657072710529364,1777215061125,1777215104039
60bfb1ab,ZBTUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,0.1907,0.1914,293.325833,0.20532808309999367,0.01118744727062,0.01122851288724,0.0,0.18291212294213366,0.3269952805453479,0.10631335248017068,1777215660338,1777215716600
5ba3b866,CHIPUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,0.07396,0.07413,1625.071509,0.2762621565300057,0.024038057761128002,0.024093310192434002,0.0,0.2281307885764437,0.18980800432666778,0.1325725177687376,1777215900270,1777215904856
c97e7c54,XRPUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,1.4263,1.4264,90.518033,0.009051803299999004,0.02582117409358,0.02582298445424,0.0,-0.042592355247821,-0.03299025450466319,-0.024744295153558936,1777216019724,1777216044991
fd7c0078,CHIPUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,0.07470758100000001,0.07364,1508.411906,-1.610351891019404,0.022537960929771884,0.022215890551568,0.0,-1.6551057425007438,-1.4687271378791018,-0.9615998968747059,1777216079686,1777216177544
2f544c87,CHIPUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,0.075237422,0.07547,1084.578906,0.2522491927996649,0.016320184168604066,0.016370634007163997,0.0,0.21955837462389682,0.2690635992285822,0.1278062603317404,1777216560083,1777216575722
78ed9b71,HYPERUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,0.12526241,0.1253,1028.532303,0.03866252926977412,0.025767287007326042,0.025775019513179998,0.0,-0.012879777250731916,-0.009996999099726714,-0.007495651079981329,1777216623015,1777216898556
d2beb2d0,ZBTUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,0.19434168,0.1956,268.041057,0.33728142284424195,0.010418309865271152,0.01048576614984,0.0,0.3163773468291308,0.6073486984366953,0.18412229926621126,1777216859632,1777216945867
d0491833,XRPUSDT,SHORT,ALPHA_PBE_v1,MEAN_REVERTING,LIMIT,1.4269,1.4275,90.343814,-0.05420628839999403,0.025782317639320002,0.025793158897000002,0.0,-0.10578176493631403,-0.08205760740065413,-0.06154038334767236,1777217099875,1777217157218
547b7261,BTCUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,78000.11,78017.33,0.001653,0.028464660000001925,0.025786836366,0.025792529298,0.0,-0.023114705663998078,-0.017927523435542384,-0.013447382432950187,1777217101519,1777217110857
53f5d801,TRUMPUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,2.6647992,2.662,48.386369,0.13544312410480547,0.02578799148042096,0.025760902855600003,0.0,0.08389422976878451,0.06506457071887867,0.048812608232259566,1777217234563,1777217332270
1433def7,XRPUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,1.4284,1.4279,90.235413,0.045117706499995025,0.025778452785839994,0.02576942924454,0.0,-0.006430175530384968,-0.0049887986558425565,-0.003741301873733036,1777217282627,1777217666943
d889f85c,SOLUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,86.59,86.57,1.488957,0.029779140000015237,0.025785757326000004,0.025779801498,0.0,-0.021786418823984768,-0.016898025176105516,-0.012674628439109178,1777217400157,1777217427617
9f5161a0,AXSUSDT,LONG,MR_BB_RSI_v1_INV,MEAN_REVERTING,LIMIT,1.4095769999999999,1.411,22.856319,0.03252454193700398,0.006443548313412599,0.006450053221800001,0.0,0.019630940401791377,0.0609320810427649,0.011421305795782741,1777218000941,1777218010935
daafc160,TRUMPUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,2.656,2.66,48.518097,-0.19407238800000015,0.025772813126400004,0.025811627604000003,0.0,-0.24565682873040015,-0.19063253012048204,-0.1429234516700024,1777218542194,1777218665995
3e9c9716,XRPUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,1.4276,1.428,90.300213,-0.03612008519999602,0.02578251681576,0.0257897408328,0.0,-0.08769234284855602,-0.0680246567665982,-0.051019515271442877,1777218543507,1777218653516
fd981b03,ZBTUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,0.20073976000000002,0.2019,76.39264225,0.08863379924413839,0.003067008134206172,0.0030847348940549997,0.0,0.08248205621587722,0.5378665631561873,0.04798816396083152,1777218599862,1777218608519
9b248d5a,ORCAUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,1.5335398,1.515,66.206957,-1.2274637413886071,0.02030620071927772,0.020060707971,0.0,-1.267830650078885,-1.2487128120183193,-0.7376254654869007,1777218599895,1777218634204
611c6709,SOLUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,86.44,86.47,1.491353,0.0447405900000017,0.025782510664000002,0.025791458782000003,0.0,-0.006833379445998308,-0.005300786672835338,-0.003975668749126314,1777218600515,1777218628961
23125a46,RAYUSDT,SHORT,MR_BB_RSI_v1_INV,MEAN_REVERTING,LIMIT,0.741,0.745,86.622209,-0.3464888360000003,0.012837411373800001,0.012906709140999999,0.0,-0.3722329565148003,-0.5799190283400815,-0.21688105605943037,1777218661319,1777218912535
119e33bf,KATUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,0.012633789000000001,0.01261,5095.827507,0.1212246405640306,0.012875921900766807,0.012851676972654,0.0,0.0954970416906098,0.14833429781043111,0.05564122920853569,1777218663114,1777218712962
fa53a0d5,TRUMPUSDT,SHORT,MR_BB_RSI_v1_INV,MEAN_REVERTING,LIMIT,2.650795,2.652,48.544243,-0.05849581281500595,0.025736167324637002,0.025747866487200004,0.0,-0.10997984662684296,-0.08546715230714268,-0.06412071281882169,1777219319628,1777219543137
61cfe721,HYPERUSDT,LONG,MR_BB_RSI_v1_INV,MEAN_REVERTING,LIMIT,0.12656202,0.126,1016.131468,-0.5710862076453563,0.025720730235129073,0.025606512993600002,0.0,-0.6224134508740854,-0.4839780559760317,-0.36288097648908896,1777219503632,1777219569743
0c0b5a1a,XRPUSDT,SHORT,TF_EMA_RSI_v1,TRENDING,LIMIT,1.4278,1.4275,45.0201,0.013506029999998512,0.012855939756,0.012853238550000002,0.0,-0.01220314830600149,-0.018984451603868406,-0.007120520659354353,1777219739790,1777219990878
65468aad,ETHUSDT,LONG,TF_EMA_RSI_v1,TRENDING,LIMIT,2346.51,2346.85,0.027388,0.00931191999999153,0.012853243176000001,0.01285510556,0.0,-0.016396428736008474,-0.025513294211416505,-0.00956729416268437,1777219859991,1777219944224
