trade_id,symbol,side,strategy_id,regime,order_type,entry_price,exit_price,qty,gross_pnl,fee_entry,fee_exit,slippage_cost,net_pnl,net_pnl_pct,r_multiple,entry_ts,exit_ts
1c4d522c,ETHUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2136.07,2136.82,0.088495,0.06637125,0.07561260586000002,0.07563915436000002,0.113438820165,-0.19831933038500005,-0.10491336894390166,-0.04196523982923528,1779174058530,1779174655961
9a34809c,BTCUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,76990.96,77238.0,0.002455,0.6064831999999843,0.07560512272000001,0.07584771600000001,0.11358962903999999,0.34144073223998433,0.18064423147859646,0.07225035596935638,1779174058672,1779177260868
2c82aee9,SPKUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.02857,0.028603,6616.452007,-0.2183429162309888,0.07561281353599601,0.0757001507024884,0.11348472317886328,-0.48314060364833644,-0.2555866293314606,-0.10223467003435112,1779174419783,1779174468760
59944825,TONUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2.067,2.073,91.405615,-0.5484336899999802,0.07557416248200001,0.075793535958,0.11352577383,-0.8133271622699803,-0.4304789550072464,-0.17219104083287046,1779174599268,1779174776490
a012383f,UUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,1.0005,1.0004,188.707011,0.01887070109999792,0.0755205458022,0.07551299752176,0.11327515749296997,-0.24543799971693206,-0.12999800099950135,-0.05199957621121442,1779177603613,1779178086763
2d97003e,FIDAUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.02071,0.02066,9116.434793,-0.45582173964998146,0.075520545825212,0.07533821712935201,0.113144072215923,-0.7198245748204685,-0.38126026074359226,-0.15250520652976027,1779177672911,1779177674693
b27b5c3b,ETHUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2137.62,2135.3,0.088233,-0.20470055999997433,0.075443450184,0.07536156996000001,0.113103765108,-0.46860934525197434,-0.24845594633282386,-0.09938270810399863,1779178139723,1779178323977
75f566a6,ETHUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2132.44,2132.69,0.088403,0.02210075,0.075405637328,0.075414477628,0.11311508621699999,-0.241834451173,-0.12828454727917316,-0.05131329991576312,1779181378377,1779181860616
9b5deb00,BTCUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,77039.75,77013.51,0.002447,-0.06420928000001282,0.07540650730000001,0.075380823588,0.11309049816599999,-0.3280871090540128,-0.17403649674357097,-0.06961469775594915,1779181558623,1779182119564
8c3e5f11,TONUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2.037,2.034,92.545209,-0.27763562700001054,0.07540583629320001,0.07529478204239999,0.11302546375169997,-0.5413617090873105,-0.2871723122238642,-0.11486806617736647,1779181858970,1779181903904
eccf7265,BCHUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,382.3,381.0,0.492525,0.6402825000000056,0.075316923,0.07506081,0.11278329974999998,0.3771214672500056,0.2002851164007354,0.08011417739468604,1779199202961,1779200239611
